[rosmaster.main][INFO] 2023-04-28 13:04:50,855: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-04-28 13:04:50,856: Starting ROS Master Node
[rosmaster.master][INFO] 2023-04-28 13:06:24,212: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:42929/
[rosmaster.master][INFO] 2023-04-28 13:06:24,213: -PUB [/imu] /turtlebot3_core http://localhost:42929/
[rosmaster.master][INFO] 2023-04-28 13:06:24,213: -PUB [/odom] /turtlebot3_core http://localhost:42929/
[rosmaster.master][INFO] 2023-04-28 13:06:24,214: -PUB [/diagnostics] /turtlebot3_core http://localhost:42929/
[rosmaster.master][INFO] 2023-04-28 13:06:24,214: -PUB [/sensor_state] /turtlebot3_core http://localhost:42929/
[rosmaster.master][INFO] 2023-04-28 13:06:24,215: -PUB [/magnetic_field] /turtlebot3_core http://localhost:42929/
[rosmaster.master][INFO] 2023-04-28 13:06:24,215: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:40155
[rosmaster.master][INFO] 2023-04-28 13:06:24,216: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:40155
[rosmaster.master][INFO] 2023-04-28 13:06:24,239: publisherUpdate[/rosout] -> http://localhost:44243/ []
[rosmaster.master][INFO] 2023-04-28 13:06:24,242: publisherUpdate[/rosout] -> http://localhost:44243/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:07:03,917: +PARAM [/roslaunch/uris/host_localhost__45889] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:07:03,930: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:07:03,930: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:07:03,931: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:07:03,931: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:07:05,141: +PUB [/rosout] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:05,154: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:05,160: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:05,192: +PUB [/diagnostics] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:05,220: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:33149/']
[rosmaster.master][INFO] 2023-04-28 13:07:05,223: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:33149/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:07:07,318: +PUB [/sensor_state] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:07,340: +PUB [/firmware_version] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:07,419: +PUB [/imu] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:07,436: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:07,455: +PUB [/odom] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:07,465: +PUB [/joint_states] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:07,475: +PUB [/battery_state] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:07,485: +PUB [/magnetic_field] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:10,020: +PUB [/tf] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:10,036: +SUB [/cmd_vel] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:10,053: +SUB [/sound] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:10,067: +SUB [/motor_power] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:10,084: +SUB [/reset] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,994: -SUB [/sound] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,995: -SUB [/motor_power] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,995: -SUB [/cmd_vel] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,996: -SUB [/reset] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,996: -PUB [/firmware_version] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,997: -PUB [/battery_state] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,997: -PUB [/joint_states] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,997: -PUB [/rosout] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,998: -PUB [/tf] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,998: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,999: -PUB [/imu] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:39,999: -PUB [/odom] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:40,000: -PUB [/diagnostics] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:40,000: -PUB [/sensor_state] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:40,001: -PUB [/magnetic_field] /turtlebot3_core http://localhost:33149/
[rosmaster.master][INFO] 2023-04-28 13:07:40,001: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:38271
[rosmaster.master][INFO] 2023-04-28 13:07:40,002: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:38271
[rosmaster.master][INFO] 2023-04-28 13:07:40,079: publisherUpdate[/rosout] -> http://localhost:44243/ []
[rosmaster.master][INFO] 2023-04-28 13:07:40,082: publisherUpdate[/rosout] -> http://localhost:44243/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:33:28,077: +PARAM [/roslaunch/uris/host_localhost__33389] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:33:28,089: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:33:28,090: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:33:28,090: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:33:28,091: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:33:29,310: +PUB [/rosout] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:29,323: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:29,330: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:29,333: +PUB [/rosout] /op_receiver http://localhost:35413/
[rosmaster.master][INFO] 2023-04-28 13:33:29,349: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:35413/
[rosmaster.master][INFO] 2023-04-28 13:33:29,355: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:35413/
[rosmaster.master][INFO] 2023-04-28 13:33:29,363: +PUB [/cmd_vel] /op_receiver http://localhost:35413/
[rosmaster.master][INFO] 2023-04-28 13:33:29,366: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:45741/']
[rosmaster.master][INFO] 2023-04-28 13:33:29,370: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:45741/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:33:29,371: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:45741/', 'http://localhost:35413/']
[rosmaster.master][INFO] 2023-04-28 13:33:29,375: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:45741/', 'http://localhost:35413/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:33:29,378: +PUB [/diagnostics] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,504: +PUB [/sensor_state] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,526: +PUB [/firmware_version] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,609: +PUB [/imu] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,629: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,656: +PUB [/odom] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,667: +PUB [/joint_states] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,678: +PUB [/battery_state] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:31,688: +PUB [/magnetic_field] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:34,173: +PUB [/tf] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:34,193: +SUB [/cmd_vel] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:34,212: +SUB [/sound] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:34,234: +SUB [/motor_power] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:34,256: +SUB [/reset] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,799: -PUB [/rosout] /op_receiver http://localhost:35413/
[rosmaster.master][INFO] 2023-04-28 13:33:41,800: -PUB [/cmd_vel] /op_receiver http://localhost:35413/
[rosmaster.master][INFO] 2023-04-28 13:33:41,801: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:32845
[rosmaster.master][INFO] 2023-04-28 13:33:41,802: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:32845
[rosmaster.master][INFO] 2023-04-28 13:33:41,816: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:45741/']
[rosmaster.master][INFO] 2023-04-28 13:33:41,817: publisherUpdate[/cmd_vel] -> http://localhost:45741/ []
[rosmaster.master][INFO] 2023-04-28 13:33:41,821: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:45741/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:33:41,825: publisherUpdate[/cmd_vel] -> http://localhost:45741/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:33:41,837: -SUB [/sound] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,838: -SUB [/motor_power] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,839: -SUB [/cmd_vel] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,839: -SUB [/reset] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,839: -PUB [/firmware_version] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,840: -PUB [/battery_state] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,840: -PUB [/joint_states] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,841: -PUB [/rosout] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,841: -PUB [/tf] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,842: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,842: -PUB [/imu] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,843: -PUB [/odom] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,843: -PUB [/diagnostics] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,844: -PUB [/sensor_state] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,844: -PUB [/magnetic_field] /turtlebot3_core http://localhost:45741/
[rosmaster.master][INFO] 2023-04-28 13:33:41,845: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:36085
[rosmaster.master][INFO] 2023-04-28 13:33:41,845: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:36085
[rosmaster.master][INFO] 2023-04-28 13:33:41,896: publisherUpdate[/rosout] -> http://localhost:44243/ []
[rosmaster.master][INFO] 2023-04-28 13:33:41,899: publisherUpdate[/rosout] -> http://localhost:44243/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:39:25,443: +PARAM [/roslaunch/uris/host_localhost__37759] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:25,456: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:25,456: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:25,457: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:25,457: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:26,671: +PUB [/rosout] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:26,677: +PUB [/rosout] /op_receiver http://localhost:40837/
[rosmaster.master][INFO] 2023-04-28 13:39:26,684: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:37879/']
[rosmaster.master][INFO] 2023-04-28 13:39:26,688: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:37879/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:39:26,689: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:37879/', 'http://localhost:40837/']
[rosmaster.master][INFO] 2023-04-28 13:39:26,697: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:37879/', 'http://localhost:40837/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:39:26,700: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:26,705: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:40837/
[rosmaster.master][INFO] 2023-04-28 13:39:26,711: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:40837/
[rosmaster.master][INFO] 2023-04-28 13:39:26,713: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:26,719: +PUB [/cmd_vel] /op_receiver http://localhost:40837/
[rosmaster.master][INFO] 2023-04-28 13:39:26,749: +PUB [/diagnostics] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:28,879: +PUB [/sensor_state] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:28,901: +PUB [/firmware_version] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:28,980: +PUB [/imu] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:28,990: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:29,009: +PUB [/odom] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:29,020: +PUB [/joint_states] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:29,036: +PUB [/battery_state] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:29,046: +PUB [/magnetic_field] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:31,608: +PUB [/tf] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:31,622: +SUB [/cmd_vel] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:31,651: +SUB [/sound] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:31,667: +SUB [/motor_power] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:31,682: +SUB [/reset] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,259: -PUB [/rosout] /op_receiver http://localhost:40837/
[rosmaster.master][INFO] 2023-04-28 13:39:39,260: -PUB [/cmd_vel] /op_receiver http://localhost:40837/
[rosmaster.master][INFO] 2023-04-28 13:39:39,260: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:39393
[rosmaster.master][INFO] 2023-04-28 13:39:39,261: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:39393
[rosmaster.master][INFO] 2023-04-28 13:39:39,273: -SUB [/sound] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,274: -SUB [/motor_power] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,274: -SUB [/cmd_vel] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,275: -SUB [/reset] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,275: -PUB [/firmware_version] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,276: -PUB [/battery_state] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,277: -PUB [/joint_states] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,279: -PUB [/rosout] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,280: -PUB [/tf] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,281: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,282: -PUB [/imu] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,282: -PUB [/odom] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,283: -PUB [/diagnostics] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,284: -PUB [/sensor_state] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,284: -PUB [/magnetic_field] /turtlebot3_core http://localhost:37879/
[rosmaster.master][INFO] 2023-04-28 13:39:39,285: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:35425
[rosmaster.master][INFO] 2023-04-28 13:39:39,285: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:35425
[rosmaster.master][INFO] 2023-04-28 13:39:39,309: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:37879/']
[rosmaster.master][INFO] 2023-04-28 13:39:39,312: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:37879/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:39:39,312: publisherUpdate[/cmd_vel] -> http://localhost:37879/ []
[rosmaster.master][INFO] 2023-04-28 13:39:39,315: publisherUpdate[/rosout] -> http://localhost:44243/ []
[rosmaster.master][INFO] 2023-04-28 13:39:39,317: publisherUpdate[/rosout] -> http://localhost:44243/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:39:39,458: publisherUpdate[/cmd_vel] -> http://localhost:37879/ []: sec=0.15, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2023-04-28 13:39:39,479: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1311, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1459, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 1054, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 892, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 854, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 831, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 575, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2023-04-28 13:39:58,105: +PARAM [/roslaunch/uris/host_localhost__42035] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:58,118: +PARAM [/rosversion] by /roslaunch
